Sample in Buffer,Sample in Window,TRIGGER,phy_rate[2:0],phy_phystatus_debug,debug_state[7:0],as_mac_in_detect,as_cdr_hold_req,u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_common.gen_common_container[1].gen_enabled_common.gthe3_common_wrapper_inst/common_inst/qpll1reset_in[0:0],u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_common.gen_common_container[1].gen_enabled_common.gthe3_common_wrapper_inst/common_inst/pcsrsvdin_in[0:0],u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_channel_container[1].gen_enabled_channel.gthe3_channel_wrapper_inst/channel_inst/pcierateqpllreset_out[0:0],u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_channel_container[1].gen_enabled_channel.gthe3_channel_wrapper_inst/channel_inst/gthe3_channel_gen.gen_gthe3_channel_inst[0].GTHE3_CHANNEL_PRIM_INST_n_277,u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_channel_container[1].gen_enabled_channel.gthe3_channel_wrapper_inst/channel_inst/pcierategen3_out[0:0],u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_channel_container[1].gen_enabled_channel.gthe3_channel_wrapper_inst/channel_inst/gthe3_channel_gen.gen_gthe3_channel_inst[0].GTHE3_CHANNEL_PRIM_INST_n_12,u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_common.gen_common_container[1].gen_enabled_common.gthe3_common_wrapper_inst/common_inst/gthe3_common_gen.GTHE3_COMMON_PRIM_INST_n_10,u_phy_wrapper/u_pcie_phy/inst/Uscale_gt.us_gt_phy_wrapper/gt_wizard.gtwizard_top_i/pcie_phy_0_gt_i/inst/gen_gtwizard_gthe3_top.pcie_phy_0_gt_gtwizard_gthe3_inst/gen_gtwizard_gthe3.gen_common.gen_common_container[1].gen_enabled_common.gthe3_common_wrapper_inst/common_inst/gthe3_common_gen.GTHE3_COMMON_PRIM_INST_n_6,seq_state[3:0],gen3_request,tx_elec_idle,phy_ready_en,gen1_en,gen2_en,gen3_en,gen4_en,phy_phystatus_rst_debug
1830,1830,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1831,1831,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1832,1832,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1833,1833,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1834,1834,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1835,1835,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1836,1836,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1837,1837,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1838,1838,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1839,1839,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1840,1840,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1841,1841,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1842,1842,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1843,1843,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1844,1844,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1845,1845,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1846,1846,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1847,1847,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1848,1848,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1849,1849,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1850,1850,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1851,1851,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1852,1852,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1853,1853,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1854,1854,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1855,1855,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1856,1856,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1857,1857,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1858,1858,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1859,1859,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1860,1860,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1861,1861,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1862,1862,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1863,1863,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1864,1864,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1865,1865,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1866,1866,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1867,1867,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1868,1868,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1869,1869,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1870,1870,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1871,1871,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1872,1872,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1873,1873,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1874,1874,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1875,1875,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1876,1876,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1877,1877,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1878,1878,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1879,1879,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1880,1880,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1881,1881,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1882,1882,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1883,1883,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1884,1884,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1885,1885,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1886,1886,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1887,1887,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1888,1888,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1889,1889,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1890,1890,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1891,1891,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1892,1892,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1893,1893,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1894,1894,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1895,1895,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1896,1896,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1897,1897,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1898,1898,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1899,1899,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1900,1900,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1901,1901,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1902,1902,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1903,1903,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1904,1904,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1905,1905,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1906,1906,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1907,1907,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1908,1908,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1909,1909,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1910,1910,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1911,1911,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1912,1912,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1913,1913,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1914,1914,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1915,1915,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1916,1916,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1917,1917,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1918,1918,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1919,1919,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1920,1920,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1921,1921,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1922,1922,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1923,1923,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1924,1924,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1925,1925,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1926,1926,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1927,1927,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1928,1928,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1929,1929,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1930,1930,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1931,1931,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1932,1932,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1933,1933,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1934,1934,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1935,1935,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1936,1936,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1937,1937,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1938,1938,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1939,1939,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1940,1940,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1941,1941,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1942,1942,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1943,1943,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1944,1944,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1945,1945,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1946,1946,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1947,1947,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1948,1948,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1949,1949,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1950,1950,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1951,1951,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1952,1952,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1953,1953,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1954,1954,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1955,1955,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1956,1956,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1957,1957,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1958,1958,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1959,1959,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1960,1960,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1961,1961,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1962,1962,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1963,1963,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1964,1964,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1965,1965,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1966,1966,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1967,1967,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1968,1968,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1969,1969,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1970,1970,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1971,1971,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1972,1972,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1973,1973,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1974,1974,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1975,1975,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1976,1976,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1977,1977,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1978,1978,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1979,1979,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1980,1980,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1981,1981,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1982,1982,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1983,1983,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1984,1984,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1985,1985,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1986,1986,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1987,1987,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1988,1988,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1989,1989,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1990,1990,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1991,1991,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1992,1992,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1993,1993,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1994,1994,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1995,1995,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1996,1996,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1997,1997,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1998,1998,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
1999,1999,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2000,2000,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2001,2001,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2002,2002,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2003,2003,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2004,2004,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2005,2005,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2006,2006,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2007,2007,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2008,2008,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2009,2009,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2010,2010,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2011,2011,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2012,2012,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2013,2013,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2014,2014,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2015,2015,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2016,2016,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2017,2017,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2018,2018,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2019,2019,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2020,2020,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2021,2021,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2022,2022,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2023,2023,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2024,2024,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2025,2025,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2026,2026,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2027,2027,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2028,2028,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2029,2029,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2030,2030,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2031,2031,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2032,2032,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2033,2033,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2034,2034,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2035,2035,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2036,2036,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2037,2037,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2038,2038,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2039,2039,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2040,2040,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2041,2041,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2042,2042,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
2043,2043,0,0,0,02,0,0,0,1,0,0,0,0,1,1,"S_DONE",0,1,1,0,0,0,0,0
